"dateTime","r0_1","Cn2","residual_Kolmo","r0Kalman","L0Kalman","residual_Kalman","r0power","r0expo","residual_power","r0max","r0min","Cn2max","Cn2min","r0noTT.0.","Cn2noTT","r0noTT.1.","residual_KolmonoTT","imamax","npixsat","offsets.0.","offsets.1.","flagdata"
NA,2.18021,4.1014e-14,0.00191,1.37738,35.56641,0.00172,2.24608,1.51429,0.00173,1.27591,2.32878,1.0017e-13,3.6746e-14,3.71455,2.12117,1.6875e-14,5e-05,55966.422,0,3,4,0
NA,1.50689,7.5909e-14,0.00616,0.72314,34.00023,0.00528,1.58771,1.3938,0.00534,0.69861,1.41703,2.7334e-13,8.4101e-14,5.03544,2.75668,1.0163e-14,4e-05,65528,1,3,4,0
NA,1.90482,5.1366e-14,0.0018,1.3342,25.30217,0.00165,1.94962,1.5411,0.00165,1.26533,2.12049,1.0157e-13,4.2957e-14,3.92792,2.22533,1.5375e-14,4e-05,65528,2,-1,48,0
NA,2.41301,3.4634e-14,0.00128,1.67538,31.88818,0.00117,2.45778,1.5411,0.00117,1.53012,2.75537,7.3998e-14,2.7763e-14,2.99678,1.71623,2.4136e-14,5e-05,65528,2,-1,48,0
NA,2.08736,4.4099e-14,0.00133,1.54157,24.74854,0.00123,2.1249,1.56744,0.00123,1.46796,2.44966,7.9294e-14,3.3774e-14,4.41954,2.46086,1.2632e-14,4e-05,65528,1,3,4,0
NA,2.54183,3.1758e-14,8e-04,2.05512,22.026,0.00076,2.5638,1.59284,0.00076,1.86063,2.79343,5.3415e-14,2.7135e-14,3.1435,1.82508,2.2288e-14,5e-05,65528,1,3,4,0
NA,2.80424,2.6961e-14,0.00019,2.68674,6.71875,0.00019,2.81174,1.65917,0.00019,2.57037,2.92499,3.1172e-14,2.5132e-14,3.4764,2.02497,1.8846e-14,5e-05,65528,1,3,4,0
NA,2.72562,2.827e-14,0.00094,1.95384,33.96622,0.00087,2.7747,1.55731,0.00087,1.7752,2.94023,5.7768e-14,2.4915e-14,3.40723,1.93136,1.9488e-14,5e-05,62404.504,0,3,4,0
NA,3.28916,2.0667e-14,0.00053,2.59282,30.32413,5e-04,3.30944,1.59379,5e-04,2.26723,3.48089,3.8424e-14,1.8805e-14,4.09893,2.32852,1.4321e-14,7e-05,46467.236,0,-37,22,0
NA,2.12834,4.2693e-14,0.0017,1.46141,29.02344,0.00157,2.177,1.53546,0.00157,1.25776,2.14013,1.0259e-13,4.2302e-14,2.6102,1.56753,3.0384e-14,1e-04,46833.58,0,-37,22,0
NA,1.97884,4.8203e-14,0.00251,1.17608,35.56641,0.00223,2.02343,1.49743,0.00225,1.10196,2.00811,1.2788e-13,4.7038e-14,2.45006,1.43878,3.3765e-14,8e-05,47561.5,0,-37,22,0
NA,2.07765,4.4443e-14,0.00204,1.32539,32.69167,0.00184,2.14326,1.50243,0.00185,1.21977,2.09301,1.0797e-13,4.3901e-14,4.84536,2.70867,1.0836e-14,6e-05,48354.23,0,-37,22,0
NA,1.42811,8.3016e-14,0.00374,0.90499,23.85156,0.00336,1.4899,1.49281,0.00338,0.86395,1.51253,1.9184e-13,7.5438e-14,3.6448,2.09749,1.7417e-14,7e-05,48653.974,0,3,4,0
NA,2.06141,4.5029e-14,0.00252,1.18841,37.19484,0.00223,2.1097,1.48201,0.00225,1.11276,2.02522,1.2582e-13,4.6378e-14,5.1515,2.83665,9.7845e-15,5e-05,54380.058,0,3,4,0
NA,1.43291,8.2552e-14,0.00396,0.88707,24.74854,0.00354,1.49014,1.48509,0.00356,0.84603,1.4992,1.9867e-13,7.6559e-14,3.14541,1.8339,2.2266e-14,5e-05,65079.84,0,3,4,0
NA,1.35072,9.1094e-14,0.00596,0.72496,26.84796,0.0052,1.42743,1.42139,0.00524,0.69904,1.34327,2.7306e-13,9.1937e-14,4.03569,2.27575,1.4697e-14,5e-05,65528,1,3,4,0
NA,1.63,6.6596e-14,0.00335,0.98889,28.53433,0.00299,1.6886,1.48632,0.00301,0.94252,1.74784,1.6594e-13,5.9282e-14,4.59651,2.55222,1.1832e-14,4e-05,65528,1,3,4,0
NA,1.67568,6.3598e-14,0.00266,1.09214,26.56958,0.0024,1.74036,1.50856,0.00241,1.04938,1.83418,1.3874e-13,5.4705e-14,4.90076,2.71384,1.0633e-14,4e-05,65527.832,0,3,4,0
NA,1.5517,7.2291e-14,0.00434,0.86706,29.83105,0.00382,1.59943,1.4583,0.00385,0.8309,1.51505,2.0473e-13,7.5229e-14,3.45051,1.99284,1.9082e-14,5e-05,65080.58,0,3,4,0
NA,1.47849,7.8355e-14,0.0051,0.79391,29.83105,0.00445,1.5527,1.43639,0.0045,0.76706,1.46459,2.3391e-13,7.9598e-14,7.05874,3.85512,5.7883e-15,4e-05,65157.49,0,3,4,0
NA,1.29171,9.8134e-14,0.00398,0.86507,19.18457,0.00364,1.34484,1.51082,0.00366,0.80314,1.40292,2.1666e-13,8.5514e-14,1.86552,1.18143,5.3182e-14,0.00019,57018.588,0,3,4,0
NA,1.246,1.0421e-13,0.00493,0.77538,20.82031,0.00443,1.29428,1.48201,0.00446,0.75065,1.41881,2.4249e-13,8.3924e-14,2.59764,1.5628,3.0629e-14,7e-05,60362.146,0,3,4,0
NA,1.6412,6.584e-14,0.00384,0.92844,31.12083,0.00338,1.70171,1.46177,0.00341,0.89687,1.66817,1.8025e-13,6.4076e-14,6.61137,3.53701,6.4557e-15,4e-05,65528,8,-1,48,0
NA,0.87935,1.8628e-13,0.00775,0.57311,13.82812,0.007,0.92764,1.48201,0.00705,0.56919,1.00827,3.846e-13,1.483e-13,2.36932,1.44366,3.5704e-14,7e-05,65528,8,-1,48,0
NA,1.18664,1.1304e-13,0.00413,0.81727,17.55469,0.00377,1.22421,1.52372,0.00379,0.80184,1.40332,2.1724e-13,8.5474e-14,3.02682,1.77635,2.3738e-14,5e-05,65528,8,-1,48,0
NA,1.51801,7.4984e-14,0.00431,0.87551,28.04068,0.0038,1.57416,1.45666,0.00382,0.83227,1.55733,2.0417e-13,7.1856e-14,4.18838,2.34603,1.3815e-14,4e-05,65528,6,-1,48,0
NA,1.34808,9.1391e-14,0.0043,0.84741,22.2666,0.00386,1.40454,1.48846,0.00389,0.81347,1.47532,2.1209e-13,7.8635e-14,3.21363,1.87489,2.1483e-14,5e-05,65528,3,-1,48,0
NA,1.90673,5.128e-14,0.00302,1.08162,36.50879,0.00266,1.97377,1.46451,0.00267,1.01661,1.94849,1.4628e-13,4.9461e-14,4.49601,2.50139,1.2276e-14,5e-05,65528,1,3,4,0
NA,1.53609,7.352e-14,0.00117,1.3553,9.21289,0.00115,1.54984,1.62417,0.00115,1.28279,1.75961,9.9274e-14,5.8623e-14,1.65601,1.06795,6.4862e-14,0.00011,65528,1,3,4,0
NA,1.17918,1.1423e-13,0.00318,0.89793,13.26562,0.00297,1.22324,1.55231,0.00298,0.85763,1.40329,1.9421e-13,8.5477e-14,1.66842,1.075,6.406e-14,0.00013,65527.994,0,3,4,0
NA,1.66367,6.4365e-14,0.00262,1.10647,25.19702,0.00238,1.71175,1.51692,0.00239,1.04047,1.76422,1.4073e-13,5.8368e-14,2.75866,1.64463,2.7708e-14,7e-05,59027.322,0,3,4,0
NA,1.25815,1.0254e-13,0.004,0.85375,18.36719,0.00368,1.30723,1.51757,0.0037,0.77591,1.35011,2.2948e-13,9.1162e-14,1.96972,1.24916,4.8576e-14,0.00018,46576.704,0,3,4,0
NA,1.43531,8.2322e-14,0.00317,0.97144,21.06445,0.00289,1.47288,1.52372,0.0029,0.93026,1.66973,1.696e-13,6.3976e-14,2.55776,1.5386,3.1429e-14,7e-05,65528,2,-37,22,0
NA,1.27687,1.0004e-13,0.00396,0.86047,18.45728,0.0036,1.34247,1.50243,0.00361,0.82345,1.44107,2.0782e-13,8.1775e-14,2.47961,1.50756,3.3097e-14,8e-05,59480.048,0,3,4,0
NA,1.16885,1.1592e-13,0.00329,0.8776,13.26562,0.00308,1.21291,1.55231,0.00309,0.83549,1.35695,2.0286e-13,9.0397e-14,1.57801,1.02921,7.0293e-14,0.00014,51417.342,0,3,4,0
NA,1.29015,9.8332e-14,0.00402,0.85847,19.05322,0.00364,1.33896,1.50571,0.00366,0.82257,1.37831,2.082e-13,8.8075e-14,2.94071,1.74128,2.4908e-14,7e-05,56730.412,0,3,4,0
NA,1.86475,5.3218e-14,0.00322,1.03791,36.02344,0.00283,1.93772,1.45338,0.00285,0.98254,1.87983,1.5483e-13,5.2509e-14,5.49604,3.01676,8.7837e-15,5e-05,56014.496,0,3,4,0
NA,1.28479,9.9016e-14,0.00427,0.83442,20.3833,0.00386,1.34531,1.49155,0.00388,0.79067,1.41833,2.2238e-13,8.3972e-14,2.01682,1.26505,4.67e-14,0.00011,55096.878,0,3,4,0
NA,1.28791,9.8617e-14,0.00532,0.75716,23.64132,0.00472,1.34405,1.45666,0.00475,0.72192,1.3341,2.5879e-13,9.2992e-14,2.3869,1.45813,3.5267e-14,9e-05,54807.59,0,3,4,0
NA,1.63661,6.6149e-14,0.00271,1.07945,25.19702,0.00247,1.7013,1.50856,0.00248,1.00034,1.73939,1.5026e-13,5.9763e-14,1.99066,1.23965,4.7728e-14,9e-05,54655.122,0,3,4,0
NA,1.63846,6.6024e-14,0.00169,1.29656,15.69751,0.00159,1.66413,1.58157,0.00159,1.20624,1.85328,1.1e-13,5.3768e-14,2.34032,1.429,3.6445e-14,8e-05,65525.058,0,3,4,0
NA,1.4651,7.9552e-14,0.00194,1.16136,13.67188,0.00186,1.49933,1.58069,0.00186,1.06641,1.72923,1.3507e-13,6.0349e-14,1.3852,0.91845,8.7346e-14,0.00017,64938.728,0,3,4,0
NA,1.41339,8.4461e-14,0.00244,1.06312,15.98851,0.00228,1.45246,1.56231,0.00229,1.01986,1.66823,1.455e-13,6.4072e-14,2.53339,1.53104,3.1934e-14,9e-05,60260.532,0,3,4,0
NA,1.1625,1.1698e-13,0.00327,0.88125,13.26562,0.00305,1.20766,1.55075,0.00306,0.84272,1.42466,1.9997e-13,8.3351e-14,1.80832,1.1508,5.6015e-14,0.00012,59336.576,0,3,4,0
NA,1.26983,1.0097e-13,0.00237,1.01331,11.64014,0.00224,1.29705,1.57932,0.00225,0.97303,1.51525,1.5736e-13,7.5212e-14,1.80333,1.14803,5.6273e-14,0.00012,58823.85,0,3,4,0
NA,1.51447,7.5277e-14,0.00266,1.06814,20.31342,0.00246,1.55455,1.53634,0.00246,0.97933,1.70518,1.5567e-13,6.1775e-14,1.82546,1.16335,5.5141e-14,0.00013,61677.216,0,3,4,0
NA,1.30618,9.6329e-14,0.00413,0.8465,20.46484,0.00373,1.35538,1.49755,0.00375,0.81319,1.49346,2.1222e-13,7.705e-14,2.49062,1.51241,3.2854e-14,8e-05,61293.7,0,3,4,0
NA,1.04387,1.3996e-13,0.00439,0.76261,13.01562,0.00408,1.09517,1.5402,0.0041,0.73741,1.21672,2.4979e-13,1.0842e-13,1.61465,1.04641,6.7655e-14,0.00012,58998.602,0,3,4,0
NA,1.6473,6.5435e-14,0.00304,1.04117,26.64255,0.00273,1.69651,1.49755,0.00275,0.9802,1.81925,1.5544e-13,5.5455e-14,2.96112,1.74721,2.4623e-14,6e-05,65528,6,-1,48,0
NA,1.3974,8.6078e-14,0.00209,1.11616,13.26562,0.00197,1.43164,1.58069,0.00198,1.07123,1.6555,1.3406e-13,6.4895e-14,2.11615,1.3148,4.3104e-14,9e-05,65528,7,-1,48,0
NA,1.19816,1.1123e-13,0.0031,0.90285,13.47266,0.00291,1.25222,1.55231,0.00292,0.84732,1.45925,1.9816e-13,8.0084e-14,1.41165,0.94203,8.4635e-14,0.00023,65528,5,-1,48,0
NA,1.49401,7.7003e-14,0.00332,0.96983,22.99275,0.003,1.54282,1.50571,0.00302,0.92735,1.70723,1.7049e-13,6.1651e-14,3.58526,2.05583,1.7902e-14,5e-05,65528,1,3,4,0
NA,1.1539,1.1843e-13,0.00842,0.59677,25.19702,0.00731,1.23151,1.40215,0.00739,0.57528,1.12033,3.7783e-13,1.2441e-13,3.34572,1.93681,2.0088e-14,6e-05,65478.942,0,3,4,0
NA,1.15226,1.1872e-13,0.00293,0.90523,11.66602,0.00276,1.18572,1.57419,0.00277,0.88202,1.38853,1.8534e-13,8.6997e-14,2.09877,1.30814,4.3701e-14,9e-05,53890.218,0,3,4,0
NA,1.23306,1.0604e-13,0.00256,0.98189,11.81934,0.00244,1.25873,1.58157,0.00245,0.90069,1.39126,1.7898e-13,8.6712e-14,1.4518,0.97376,8.077e-14,0.00021,55130.54,0,3,4,0
NA,1.04411,1.3991e-13,0.00472,0.74268,14.08228,0.00434,1.08504,1.53106,0.00436,0.7219,1.2206,2.588e-13,1.0785e-13,2.10125,1.30396,4.3615e-14,8e-05,65528,3,-1,48,0
NA,0.76592,2.3449e-13,0.00763,0.55217,10.10938,0.00705,0.53029,1.69191,0.00705,0.54416,0.89844,4.1452e-13,1.7973e-13,1.2272,0.83085,1.0688e-13,0.00017,59167.484,0,3,4,0
NA,0.87231,1.8879e-13,0.0076,0.577,13.47266,0.00691,0.91441,1.49103,0.00695,0.55695,1.03275,3.9878e-13,1.4249e-13,1.46684,0.96491,7.9394e-14,0.00016,60065.284,0,3,4,0
NA,1.26303,1.0188e-13,0.00599,0.7068,24.58955,0.00527,1.33572,1.44153,0.00532,0.69278,1.34521,2.7719e-13,9.1716e-14,3.72049,2.12344,1.683e-14,6e-05,65364.97,0,3,4,0
NA,1.35023,9.1148e-14,0.00365,0.89478,20.48302,0.00332,1.40338,1.51082,0.00334,0.84247,1.54114,2.0006e-13,7.3118e-14,1.83228,1.16224,5.4799e-14,0.00011,52475.874,0,3,4,0
NA,1.11616,1.2519e-13,0.00279,0.90223,10.23853,0.00266,1.13881,1.58574,0.00267,0.85501,1.34862,1.952e-13,9.133e-14,1.3166,0.88293,9.5061e-14,0.00024,45353.23,0,3,4,0
NA,1.23329,1.06e-13,0.00164,1.1058,6.71875,0.00164,1.26126,1.62386,0.00164,0.95657,1.35261,1.619e-13,9.0881e-14,0.93081,0.65862,1.6943e-13,3e-04,42823.892,0,3,4,0
NA,1.642,6.5787e-14,0.00243,1.14133,22.2666,0.00223,1.68293,1.53106,0.00224,1.06003,1.86341,1.3643e-13,5.3282e-14,2.67678,1.61984,2.9134e-14,1e-04,45403.878,0,3,4,0
NA,2.22975,3.9506e-14,0.00132,1.64188,25.94348,0.00122,2.2838,1.55231,0.00122,1.44764,2.51262,8.1157e-14,3.2376e-14,2.73272,1.6246,2.8147e-14,8e-05,45374.574,0,3,4,0
NA,1.45767,8.0229e-14,0.00067,1.34017,6.71875,0.00065,1.4726,1.64052,0.00065,1.27784,1.48856,9.9916e-14,7.7473e-14,1.75327,1.13026,5.8977e-14,0.00013,55664.234,0,3,4,0
NA,1.24049,1.0498e-13,0.00113,1.13877,5.06836,0.00113,1.25971,1.63636,0.00113,1.12537,1.38673,1.2348e-13,8.7185e-14,1.13386,0.77661,1.2194e-13,0.00021,65528,2,-1,48,0
NA,1.45271,8.0686e-14,0.00141,1.25224,9.17773,0.00138,1.46848,1.61266,0.00138,1.15298,1.60239,1.1859e-13,6.852e-14,1.33206,0.88794,9.323e-14,0.00017,65521.75,0,3,4,0
NA,1.5141,7.5308e-14,0.00099,1.4466,3.6875,0.00099,1.5291,1.65667,0.00099,1.13332,1.58851,1.2204e-13,6.9521e-14,1.75129,1.23535,5.9088e-14,0.00046,55668.726,0,3,4,0
NA,1.5762,7.0428e-14,0.00161,1.28402,13.62109,0.00154,1.60682,1.59293,0.00154,1.16241,1.84121,1.1699e-13,5.4357e-14,1.89136,1.21749,5.1977e-14,0.00015,51516.968,0,3,4,0
NA,1.24472,1.0439e-13,0.00165,1.1105,6.72461,0.00165,1.26847,1.62417,0.00165,1.00318,1.35406,1.4955e-13,9.0719e-14,1.44246,1.01129,8.1644e-14,0.00047,57905.704,0,3,4,0
NA,1.22941,1.0656e-13,0.00151,1.09191,6.96875,0.00149,1.25566,1.62917,0.00149,1.0386,1.43781,1.4115e-13,8.2085e-14,1.18486,0.80748,1.1332e-13,0.00024,65528,5,-1,48,0
NA,1.25468,1.0301e-13,0.00172,1.08008,8.45605,0.00166,1.2685,1.61095,0.00166,1.04957,1.43151,1.387e-13,8.2687e-14,1.49574,0.9761,7.6855e-14,0.00014,65528,2,-1,48,0
NA,1.67365,6.3727e-14,0.00266,1.08425,25.44983,0.00242,1.72676,1.51082,0.00243,0.99333,1.8802,1.5203e-13,5.2491e-14,1.70938,1.09686,6.1522e-14,0.00014,63731.214,0,3,4,0
NA,1.378,8.8107e-14,0.002,1.10677,13.01562,0.00191,1.40597,1.58387,0.00191,1.02236,1.6439,1.4491e-13,6.566e-14,1.41351,0.93682,8.445e-14,0.00016,65528,8,-1,48,0
NA,1.45076,8.0866e-14,0.00184,1.17203,12.85938,0.00175,1.48764,1.58543,0.00175,1.09624,1.70891,1.29e-13,6.155e-14,1.74696,1.11379,5.9332e-14,0.00012,65528,3,-1,48,0
NA,1.25536,1.0292e-13,0.00251,1.00238,11.58398,0.00237,1.28189,1.57629,0.00238,0.9408,1.45257,1.6644e-13,8.0699e-14,1.83431,1.1646,5.4698e-14,1e-04,64721.794,0,3,4,0
NA,1.07649,1.3297e-13,0.00221,0.93492,7.17578,0.00218,1.09906,1.6137,0.00218,0.87325,1.21002,1.8845e-13,1.0942e-13,0.89,0.63341,1.8258e-13,0.00037,61063.516,0,3,4,0
NA,1.47676,7.8508e-14,0.00318,0.97783,22.50195,0.00289,1.50468,1.51575,0.0029,0.93164,1.7157,1.6918e-13,6.1145e-14,2.45611,1.49828,3.3627e-14,1e-04,64127.08,0,3,4,0
NA,1.00654,1.4872e-13,0.00144,0.92685,4.58984,0.00143,1.01654,1.64292,0.00143,0.89957,1.11765,1.7935e-13,1.2491e-13,1.03773,0.72295,1.4135e-13,0.00024,65528,1,3,4,0
NA,1.21513,1.0866e-13,0.00223,1.0031,10.22852,0.00213,1.24759,1.59066,0.00214,0.96886,1.44197,1.5849e-13,8.169e-14,1.57621,1.02622,7.0427e-14,0.00014,65528,2,-1,48,0
NA,0.99629,1.5128e-13,0.00311,0.83379,7.78125,0.00305,1.03316,1.58543,0.00305,0.80894,1.17304,2.1408e-13,1.1523e-13,1.14279,0.82838,1.2036e-13,0.00066,65528,1,-1,48,0
NA,1.29512,9.7704e-14,0.00208,1.07388,10.39062,0.00199,1.30489,1.60058,0.00199,1.03117,1.61567,1.4285e-13,6.7583e-14,1.53742,1.00545,7.3413e-14,0.00016,60864.136,0,3,4,0
NA,1.18939,1.126e-13,0.00353,0.87109,13.91821,0.00329,1.24068,1.5402,0.0033,0.81436,1.34584,2.1171e-13,9.1644e-14,1.40728,0.93224,8.5073e-14,0.00018,65528,8,-1,48,0
NA,1.11593,1.2523e-13,0.00329,0.8594,11.64014,0.00312,1.15507,1.56434,0.00312,0.80348,1.26955,2.1651e-13,1.0101e-13,1.08013,0.74616,1.3222e-13,0.00027,65528,5,-1,48,0
NA,0.96436,1.5972e-13,0.00203,0.88936,3.9375,0.00204,0.98186,1.63667,0.00205,0.83137,1.11666,2.0454e-13,1.2509e-13,1.09709,0.81467,1.2883e-13,0.00078,65528,2,-1,48,0
NA,1.78188,5.7407e-14,0.00181,1.30126,21.07031,0.00168,1.82595,1.55731,0.00169,1.23028,1.9545,1.0644e-13,4.9208e-14,2.73278,1.62862,2.8146e-14,6e-05,65528,2,-1,48,0
NA,1.22103,1.0778e-13,0.00253,0.98279,10.84021,0.00243,1.25651,1.57937,0.00243,0.91069,1.42252,1.7572e-13,8.356e-14,1.43358,0.97242,8.2489e-14,0.00031,65528,1,-1,48,0
NA,1.13398,1.2192e-13,0.0013,1.07023,3.85938,0.00131,1.14773,1.65417,0.00131,0.98147,1.25166,1.5511e-13,1.0342e-13,0.80381,0.58196,2.1636e-13,0.00042,59652.248,0,3,4,0
NA,0.81056,2.1336e-13,0.00304,0.7226,4.83398,0.00303,0.83307,1.62167,0.00302,0.7071,0.989,2.6789e-13,1.5314e-13,0.62326,0.47138,3.3061e-13,0.00069,53983.69,0,3,4,0
NA,1.46178,7.9853e-14,0.00169,1.2106,11.81934,0.00164,1.48983,1.59589,0.00164,1.10165,1.71163,1.2794e-13,6.1388e-14,1.28862,0.86745,9.8527e-14,0.00023,34581.58,0,3,4,0
NA,1.39678,8.6142e-14,0.00166,1.18803,9.98438,0.00161,1.41991,1.60293,0.00161,1.11493,1.58539,1.2542e-13,6.9749e-14,1.35123,0.90084,9.1036e-14,0.00019,65526.88,0,3,4,0
NA,1.53622,7.3509e-14,0.00116,1.34818,9.41534,0.00113,1.54997,1.62417,0.00113,1.24391,1.69738,1.045e-13,6.2249e-14,1.83084,1.19251,5.4871e-14,0.00019,65294.114,0,3,4,0
NA,1.02049,1.4535e-13,0.00227,0.91877,5.06836,0.00227,1.04674,1.62917,0.00227,0.85245,1.10165,1.9618e-13,1.2795e-13,0.66944,0.5004,2.9348e-13,7e-04,59762.654,0,3,4,0
NA,1.0387,1.4113e-13,0.00173,0.55851,0.10533,0.00162,5.30662,1.21089,0.00163,0.80972,1.10276,2.1373e-13,1.2773e-13,1.16812,0.88502,1.1604e-13,0.00088,49022.852,0,3,4,0
NA,0.86894,1.9001e-13,0.00206,0.64766,0.37965,0.00202,0.89395,1.64667,0.00207,0.7407,0.98133,2.4795e-13,1.5515e-13,0.98761,0.73795,1.535e-13,0.00078,61131.068,0,3,4,0
NA,0.92133,1.7235e-13,0.00221,0.82633,5.3125,0.00218,0.93508,1.62417,0.00218,0.80705,1.07129,2.1491e-13,1.3405e-13,0.8501,0.61078,1.9708e-13,0.00033,65526.556,0,-1,48,0
NA,0.85513,1.9515e-13,0.00191,0.70435,0.58063,0.00184,2.47032,1.32498,0.00184,0.76901,0.96717,2.3292e-13,1.5895e-13,0.56945,0.43644,3.843e-13,0.00068,35595.938,0,3,4,0
NA,1.1107,1.2621e-13,0.00206,0.9832,6.71875,0.00205,1.12445,1.62417,0.00204,0.85914,1.2535,1.9364e-13,1.0317e-13,1.28835,0.89257,9.8561e-14,0.00053,35991.134,0,3,4,0
NA,1.36309,8.972e-14,0.00149,1.1823,9.21289,0.00146,1.38184,1.61917,0.00146,1.08862,1.57699,1.3051e-13,7.0369e-14,1.61947,1.06887,6.7319e-14,0.00018,36151.224,0,3,4,0
NA,1.17504,1.1491e-13,0.00193,1.02736,7.7854,0.0019,1.1932,1.61894,0.0019,0.95919,1.29098,1.6116e-13,9.8227e-14,1.36833,0.94344,8.9148e-14,0.00034,53989.652,0,3,4,0
NA,1.21207,1.0912e-13,0.00232,1.00332,9.98438,0.00222,1.23894,1.59043,0.00223,0.92892,1.48371,1.7001e-13,7.7895e-14,1.43035,0.95063,8.2799e-14,0.00021,59248.048,0,3,4,0
NA,1.43511,8.2342e-14,0.00322,0.97449,20.82031,0.00293,1.48489,1.52059,0.00295,0.91738,1.67742,1.7358e-13,6.3488e-14,2.52446,1.5266,3.2123e-14,8e-05,64052.63,0,3,4,0
NA,1.26602,1.0148e-13,0.00346,0.89665,17.55469,0.00321,1.31586,1.53262,0.00322,0.84429,1.48517,1.9935e-13,7.7768e-14,1.50758,0.9904,7.5851e-14,0.00019,65527.976,0,-1,48,0
NA,1.45591,8.039e-14,0.00171,1.20165,11.86847,0.00165,1.48396,1.59589,0.00165,1.11973,1.74451,1.2452e-13,5.9471e-14,1.73772,1.12229,5.9859e-14,0.00015,65528,2,-1,48,0
NA,1.08798,1.3064e-13,0.00273,0.9054,8.97754,0.00265,1.12485,1.58543,0.00265,0.82338,1.29102,2.0786e-13,9.8222e-14,0.98256,0.68839,1.5482e-13,0.00029,65528,1,3,4,0
NA,1.29727,9.7434e-14,0.00356,0.89963,18.61133,0.00327,1.34262,1.52583,0.00329,0.85792,1.51518,1.9409e-13,7.5218e-14,2.09327,1.30013,4.3892e-14,8e-05,65528,1,-1,48,0
NA,0.89011,1.8254e-13,0.00425,0.69985,9.18701,0.00407,0.93909,1.55977,0.00407,0.65153,1.11033,3.0705e-13,1.2628e-13,1.0245,0.73199,1.444e-13,0.00072,65521.97,0,-1,48,0
NA,0.98419,1.5439e-13,0.00424,0.74597,10.84021,0.00396,1.02792,1.54317,0.00397,0.71446,1.22313,2.6331e-13,1.0747e-13,1.30593,0.87579,9.636e-14,0.00023,65527.852,0,3,4,0
NA,0.99839,1.5075e-13,0.00557,0.68965,14.23438,0.00511,1.0472,1.50571,0.00512,0.65459,1.17933,3.0466e-13,1.1421e-13,1.40127,0.93091,8.5683e-14,0.00022,62606.672,0,3,4,0
NA,1.1305,1.2255e-13,0.00526,0.73287,18.61133,0.00477,1.17813,1.49143,0.00479,0.70444,1.25887,2.6958e-13,1.0244e-13,1.94827,1.22526,4.947e-14,1e-04,59636.022,0,3,4,0
NA,1.06667,1.3501e-13,0.00471,0.76043,14.07812,0.00438,1.11202,1.52583,0.00439,0.67751,1.18753,2.8767e-13,1.129e-13,1.2503,0.84349,1.0361e-13,2e-04,34808.4,0,3,4,0
NA,0.81843,2.0996e-13,0.00792,0.55667,12.40979,0.00722,0.52719,1.69465,0.00721,0.548,1.01139,4.097e-13,1.4754e-13,1.5516,1.0125,7.2298e-14,0.00016,64240.54,0,3,4,0
NA,0.8585,1.9388e-13,0.00567,0.66002,9.54736,0.00543,0.88705,1.54911,0.00544,0.57277,0.9214,3.806e-13,1.7232e-13,0.84272,0.60543,1.9996e-13,0.00052,45963.988,0,3,4,1
NA,0.98299,1.5471e-13,0.00719,0.61922,16.90273,0.00646,1.0279,1.47466,0.00651,0.60181,1.09269,3.5048e-13,1.297e-13,2.18612,1.35151,4.0829e-14,8e-05,61013.448,0,3,4,0
NA,0.98684,1.537e-13,0.0096,0.54258,20.66818,0.00842,1.05672,1.41417,0.0085,0.52494,1.04312,4.4012e-13,1.4013e-13,2.22833,1.37131,3.9549e-14,9e-05,60186.67,0,3,4,0
NA,1.00635,1.4877e-13,0.00657,0.64832,17.01463,0.00591,1.05462,1.48201,0.00595,0.62585,1.12463,3.2833e-13,1.2362e-13,2.27974,1.4029,3.8073e-14,9e-05,58926.742,0,3,4,0
NA,0.95785,1.6153e-13,0.00565,0.6766,13.26562,0.0052,1.00259,1.51246,0.00522,0.64965,1.16798,3.0853e-13,1.1607e-13,1.50736,0.98897,7.587e-14,0.00018,57285.628,0,3,4,0
NA,0.88806,1.8324e-13,0.00592,0.63688,11.81934,0.00547,0.95273,1.50856,0.00549,0.61598,1.02805,3.3715e-13,1.4357e-13,1.20762,0.82089,1.0979e-13,0.00026,65528,1,3,4,0
NA,1.00604,1.4885e-13,0.00306,0.83405,8.38708,0.00295,1.03291,1.59043,0.00295,0.78821,1.17191,2.2354e-13,1.1542e-13,1.04764,0.72714,1.3913e-13,0.00025,65380.578,0,3,4,0
NA,0.71553,2.6265e-13,0.00726,0.54355,8.38708,0.00681,0.53475,1.67994,0.0068,0.52391,0.90351,4.4158e-13,1.7805e-13,0.91766,0.65373,1.735e-13,0.00038,65212.596,0,3,4,0
NA,1.02606,1.4404e-13,0.00444,0.75481,13.01562,0.00415,1.06838,1.53712,0.00416,0.71625,1.22939,2.6221e-13,1.0656e-13,1.2038,0.81474,1.1037e-13,0.00021,65528,13,-1,48,0
NA,0.91971,1.7285e-13,0.00671,0.61595,13.67188,0.00611,0.96734,1.49143,0.00614,0.60069,1.07619,3.5157e-13,1.3303e-13,1.50633,0.98698,7.5956e-14,0.00016,65528,12,-1,48,0
NA,0.62448,3.2953e-13,0.00827,0.48292,7.17578,0.00783,0.48604,1.67765,0.00783,0.47024,0.81576,5.2873e-13,2.111e-13,0.70821,0.52613,2.6719e-13,0.00075,65528,12,-1,48,0
